;ID_PROPOSTA;UF_PROPONENTE;MUNIC_PROPONENTE;COD_MUNIC_IBGE;COD_ORGAO_SUP;DESC_ORGAO_SUP;NATUREZA_JURIDICA;NR_PROPOSTA;DIA_PROP;MES_PROP;ANO_PROP;DIA_PROPOSTA;COD_ORGAO;DESC_ORGAO;MODALIDADE;IDENTIF_PROPONENTE;NM_PROPONENTE;CEP_PROPONENTE;ENDERECO_PROPONENTE;BAIRRO_PROPONENTE;NM_BANCO;SITUACAO_CONTA;SITUACAO_PROJETO_BASICO;SIT_PROPOSTA;DIA_INIC_VIGENCIA_PROPOSTA;DIA_FIM_VIGENCIA_PROPOSTA;OBJETO_PROPOSTA;VL_GLOBAL_PROP;VL_REPASSE_PROP;VL_CONTRAPARTIDA_PROP;NR_CONVENIO;DIA;MES;ANO;DIA_ASSIN_CONV;SIT_CONVENIO;SUBSITUACAO_CONV;SITUACAO_PUBLICACAO;INSTRUMENTO_ATIVO;IND_OPERA_OBTV;NR_PROCESSO;UG_EMITENTE;DIA_PUBL_CONV;DIA_INIC_VIGENC_CONV;DIA_FIM_VIGENC_CONV;DIAS_PREST_CONTAS;DIA_LIMITE_PREST_CONTAS;SITUACAO_CONTRATACAO;QTDE_CONVENIOS;QTD_TA;QTD_PRORROGA;VL_GLOBAL_CONV;VL_REPASSE_CONV;VL_CONTRAPARTIDA_CONV;VL_EMPENHADO_CONV;VL_DESEMBOLSADO_CONV;VL_SALDO_REMAN_TESOURO;VL_SALDO_REMAN_CONVENENTE;VL_RENDIMENTO_APLICACAO;VL_INGRESSO_CONTRAPARTIDA
2379;1219356;RS;PORTO ALEGRE;4314902.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;62665/2017;21;6;2017;21/06/2017;26244;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;CONVENIO;2475386000113;FUNDACAO EMPRESA ESCOLA DE ENGENHARIA DA UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL FEENG;90035190;AVENIDA OSVALDO ARANHA. 99. SALA 613 - BOM FIM. PORTO ALEGRE - RS. CEP: 90035-190;BOM FIM;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;26/06/2017;20/06/2018;Este Plano de Trabalho define a proposta de execução descentralizada entre o Ministério da Cultura – Secretaria da Economia da Cultura (MINC/SEC) e a Universidade Federal do Rio Grande do Sul. o com vistas à realização de assessoria e consultoria técnica para subsidiar a formulação e implementação de cursos de capacitação à distância envolvendo o tema jogos digitais;96858.16;96858.16;0;847044;26;6;2017;26/06/2017;Em execução;;Publicado;SIM;SIM;2.30780107502017E+016;153114.0;27/06/2017;26/06/2017;20/06/2018;60;19/08/2018;Normal;1;;;96858.16;96858.16;0;96858.16;96858.16;;;;
2380;1220197;MS;DOURADOS;5003702.0;26000;MINISTERIO DA EDUCACAO;Administração Pública Estadual ou do Distrito Federal;63229/2017;23;6;2017;23/06/2017;26291;FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR;CONVENIO;86891363000180;FUNDACAO UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL;79822240;RODOVIA DOURADOS/ITAHUM KM 12. S/N. CAMPUS UNIVERSITARIO - ZONA RURAL. DOURADOS - MS. CEP: 79822-240;ZONA RURAL;BANCO DO BRASIL SA;Regularizada;Projeto Básico em Análise;Proposta/Plano de Trabalho Aprovados;24/08/2017;24/08/2020;Este Projeto visa o fortalecimento do PROFMAT/UEMS através da disponibilização de recursos financeiros que contribuam para o desenvolvimento das pesquisas e melhores condições de trabalho para professores e alunos. Isto será feito através do apoio a participação de professores e alunos em eventos nacionais e internacionais. intercâmbios de professores e alunos do PROFMAT/UEMS com professores e alunos de outras Instituições. e a compra de material de consumo para as demandas do dia a dia do PROFMAT.;100000;99000;1000;848749;24;8;2017;24/08/2017;Em execução;;Publicado;SIM;SIM;2.30380124282017E+016;154003.0;25/08/2017;24/08/2017;24/08/2020;60;23/10/2020;Normal;1;;;100000;99000;1000;99000;99000;;;;1000
2381;1222395;RS;PORTO ALEGRE;4314902.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;64847/2017;27;6;2017;27/06/2017;26244;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;CONVENIO;74704008000175;FUNDACAO DE APOIO DA UNIVERSIDADE FEDERAL DO RGS;91501970;AVENIDA BENTO BENTOGONCALVES. 9500. PREDIO 43609 - AGRONOMIA. PORTO ALEGRE - RS. CEP: 91501-970;AGRONOMIA;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;05/07/2017;08/11/2017;CONTRIBUIÇÕES PARA AVALIAÇÃO DE POLÍTICAS ANTI DOPAGEM. OBJETO DO CONVÊNIO UFRGS/UNIVERSIDADE PARIS OUEST - NANTERRE LA DEFENSE;26715.6;26715.6;0;847776;5;7;2017;05/07/2017;Em execução;;Publicado;SIM;SIM;2.30780078972016E+016;153114.0;06/07/2017;05/07/2017;08/11/2017;60;07/01/2018;Normal;1;;;26715.6;26715.6;0;26715.6;26715.6;;;;
2382;1228502;RS;PORTO ALEGRE;4314902.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;69974/2017;30;6;2017;30/06/2017;26244;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;CONVENIO;74704008000175;FUNDACAO DE APOIO DA UNIVERSIDADE FEDERAL DO RGS;91501970;AVENIDA BENTO BENTOGONCALVES. 9500. PREDIO 43609 - AGRONOMIA. PORTO ALEGRE - RS. CEP: 91501-970;AGRONOMIA;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;19/07/2017;09/04/2019;PROGRAMA DE MONITORAMENTO DA QUALIDADE DE COMBUSTÍVEIS E DE LUBRIFICANTES NA REGIÃO SUL (LOTE 06-RS).;1931080.9;1931080.9;0;848120;19;7;2017;19/07/2017;Em execução;;Publicado;SIM;SIM;2.30782029752016E+016;153114.0;24/07/2017;19/07/2017;09/04/2019;60;08/06/2019;Normal;1;;;1931080.9;1931080.9;0;300000;300000;;;;
2383;1231767;GO;GOIANIA;5208707.0;26000;MINISTERIO DA EDUCACAO;Administração Pública Estadual ou do Distrito Federal;72606/2017;4;7;2017;04/07/2017;26290;INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS;CONVENIO;1409705000120;SECRETARIA DE EDUCACAO. CULTURA E ESPORTE;74110010;AVENIDA ANHAGUERA  QUADRA R-1 LOTE 26. 7171 - SETOR OESTE. GOIANIA - GO. CEP: 74110-010;SETOR OESTE;BANCO DO BRASIL SA;Regularizada;Projeto Básico Aprovado;Proposta/Plano de Trabalho Aprovados;12/09/2017;13/05/2019;Apoiar a execução do Censo da Educação Básica nos anos letivos de 2017 e 2018. da preparação à divulgação dos resultados.;465211.4;441712.4;23499;850002;12;9;2017;12/09/2017;Em execução;;Publicado;SIM;SIM;2.30360045792017E+016;153978.0;13/09/2017;12/09/2017;13/05/2019;60;12/07/2019;Normal;1;;;465211.4;441712.4;23499;119923;61773;;;;
2384;1231773;RN;NATAL;2408102.0;26000;MINISTERIO DA EDUCACAO;Administração Pública Estadual ou do Distrito Federal;72610/2017;4;7;2017;04/07/2017;26290;INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS;CONVENIO;8241804000194;SECRETARIA DE ESTADO DA EDUCACAO E DA CULTURA;59037155;LOC  CENTRO ADMINISTRATIVO. S/ - L NOVA. NATAL - RN. CEP: 59037-155;L NOVA;BANCO DO BRASIL SA;Regularizada;Projeto Básico Aprovado;Proposta/Plano de Trabalho Aprovados;04/10/2017;26/05/2019;Este convênio tem por objeto apoiar a execução do Censo da Educação Básica nos anos letivos de 2017 e 2018 da preparação à divulgação dos resultados.;466843.6;443501.42;23342.18;850545;4;10;2017;04/10/2017;Em execução;;Publicado;SIM;SIM;2.30360045592018E+016;153978.0;12/10/2017;04/10/2017;26/05/2019;60;25/07/2019;Normal;1;;;466843.6;443501.42;23342.18;53553.41;53553.41;;;;
2385;1232786;PR;CURITIBA;4106902.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;72880/2017;6;7;2017;06/07/2017;26241;UNIVERSIDADE FEDERAL DO PARANA;CONVENIO;78350188000195;FUNDACAO DA UNIVERSIDADE FEDERAL DO PARANA PARA O DESENVOLVIMENTO DA CIENCIA.TECNOLOGIA E DA CULTURA;80010200;RUA JOAO NEGRAO. 280. EDIFICIO PROF OCYRON CUNHA - CENTRO. CURITIBA - PR. CEP: 80010-200;CENTRO;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;27/09/2017;27/09/2019;Conjugação de esforços entre os participes visando o desenvolvimento do projeto intitulado Estudo da Produção e Fracionamento de Parede de Levedura para uso em Nutrição Animal. de acordo com o Plano de Trabalho devidamente aprovado.;144000;144000;0;849954;27;9;2017;27/09/2017;Em execução;;Publicado;SIM;SIM;2.30751699662017E+016;153079.0;10/10/2017;27/09/2017;27/09/2019;60;26/11/2019;Normal;1;;;144000;144000;0;43900;;;;;
2386;1233820;PR;CURITIBA;4106902.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;73317/2017;11;7;2017;11/07/2017;26241;UNIVERSIDADE FEDERAL DO PARANA;CONVENIO;78350188000195;FUNDACAO DA UNIVERSIDADE FEDERAL DO PARANA PARA O DESENVOLVIMENTO DA CIENCIA.TECNOLOGIA E DA CULTURA;80010200;RUA JOAO NEGRAO. 280. EDIFICIO PROF OCYRON CUNHA - CENTRO. CURITIBA - PR. CEP: 80010-200;CENTRO;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;11/09/2017;11/09/2018;Conjugação de esforços entre os participes visando o desenvolvimento do Curso de Extensão em Microrganismos Aplicados à Agricultura - Turma 2017. de acordo com o Plano de Trabalho devidamente aprovado.;36450;36450;0;849887;11;9;2017;11/09/2017;Em execução;;Publicado;SIM;SIM;2.30751668452017E+016;153079.0;27/09/2017;11/09/2017;11/09/2018;60;10/11/2018;Normal;1;;;36450;36450;0;100;;;;;
2387;1234106;PA;BELEM;1501402.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;73404/2017;11;7;2017;11/07/2017;26448;UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARA;CONVENIO;5572870000159;FUNDACAO DE AMPARO E DESENVOLVIMENTO DA PESQUISA;66075900;RUA AUGUSTO CORREA. SN. CAMPUS UNIVERSITARIO - GUAMA. BELEM - PA. CEP: 66075-900;GUAMA;BANCO DO BRASIL SA;Regularizada;Projeto Básico em Análise;Proposta/Plano de Trabalho Aprovados;02/10/2017;01/10/2019;"O objeto do Projeto visa à elaboração e ao desenvolvimento de diagnósticos das políticas públicas voltadas para região amazônica. em especial à Região Sul e Sudeste do Pará. Acredita-se que as análises sejam capazes de apontar soluções para os problemas estruturais da região Geral: O projeto visa à elaboração e ao desenvolvimento de diagnósticos das políticas públicas voltadas para região amazônica. a partir de análises exploratórias de dados espaciais. de forma a contribuir para melhorias em vieses econômico. social e ambiental. de localidades de regiões da híper-periferia do país. em especial. aquelas inseridas na Amazônia.  Específicos: *Realizar estudos prospectivos e análises cientificamente validadas. para auxiliar na elaboração de um conjunto de políticas públicas. em áreas prioritárias como: Saúde Pública; Segurança Pública; Ensinos Fundamental e Médio; Educação Superior; Educação Profissional; Trabalho e Emprego; Previdência Social; Reflorestamento e Recomposição Florestal; Planejamento Urbano (Urbanização; Habitação; Infraestrutura e logística); Telecomunicações e acesso às Tecnologias de Informação e Comunicação e Produção e Comércio. *Contribuir para a efetiva formulação de políticas públicas apropriadas e adequadas à Amazônia. *Identificar soluções aos problemas estruturais da região amazônica. Meta geral: Elaboração de diagnósticos e análises propositivas para as questões regionais visando à elaboração de políticas públicas em áreas estratégicas à Amazônia.";400000;400000;0;848903;2;10;2017;02/10/2017;Em execução;;Publicado;SIM;SIM;2.30730208472017E+016;158718.0;12/10/2017;02/10/2017;01/10/2019;60;30/11/2019;Normal;1;;;400000;400000;0;400000;;;;;
2388;1234312;AM;MANAUS;1302603.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;73518/2017;12;7;2017;12/07/2017;26403;INST.FED.DE EDUC..CIENC.E TEC.DO AMAZONAS;CONVENIO;4623300000188;FUNDACAO DE APOIO AO ENSINO. PESQUISA. EXTENSAO E INTERIORIZACAO DO IFAM;69020120;Av. Sete de Setembro. 1975 - Centro. MANAUS - AM. CEP: 69020-120;Centro;BANCO DO BRASIL SA;Regularizada;Projeto Básico Aprovado;Proposta/Plano de Trabalho Aprovados;17/07/2017;31/01/2018;Colaboração técnica e operacional à realização das eleições suplementares/2017 no Estado do Amazonas mediante alocação de postos de trabalho com atuação nos Cartórios Eleitorais. com treinamento técnico especializado para os profissionais de apoio as eleições. preparação dos locais. recebimento. vistorias e armazenamento dos equipamentos utilizados e operacionalização dos sistemas de comunicação de dados e de transmissão dos arquivos das eleições. bem como aquisição de equipamentos de suporte de informática à transmissão de dados. e o cumprimento do Plano de Desenvolvimento Institucional do IFAM. através da doação ao Instituto dos materiais de informática adquiridos para a realização do pleito.;4077877.55;4077877.55;0;848902;17;7;2017;17/07/2017;Em execução;;Publicado;SIM;SIM;2.34430183542018E+016;158142.0;26/07/2017;17/07/2017;31/01/2018;60;01/04/2018;Normal;1;;;4077877.55;4077877.55;0;4077877.55;4077877.55;;;;
2389;1235924;RS;PORTO ALEGRE;4314902.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;74351/2017;18;7;2017;18/07/2017;26244;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;CONVENIO;74704008000175;FUNDACAO DE APOIO DA UNIVERSIDADE FEDERAL DO RGS;91501970;AVENIDA BENTO BENTOGONCALVES. 9500. PREDIO 43609 - AGRONOMIA. PORTO ALEGRE - RS. CEP: 91501-970;AGRONOMIA;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;07/08/2017;07/08/2019;PROJETO DE DESENVOLVIMENTO INSTITUCIONAL DO INSTITUTO DE QUÍMICA DA UFRGS - 2017/2019.;600000;600000;0;849035;7;8;2017;07/08/2017;Em execução;;Publicado;SIM;SIM;2.30782001052017E+016;153114.0;08/08/2017;07/08/2017;07/08/2019;60;06/10/2019;Normal;1;;;600000;600000;0;500;;;;;
2390;1241227;RS;PELOTAS;4314407.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;77713/2017;26;7;2017;26/07/2017;26278;FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS;CONVENIO;3703102000161;FUNDACAO DELFIM MENDES SILVEIRA;96020080;RUA ANDRADE NEVES. 1529 - CENTRO. PELOTAS - RS. CEP: 96020-080;CENTRO;BANCO DO BRASIL SA;Regularizada;Projeto Básico em Análise;Proposta/Plano de Trabalho Aprovados;01/09/2017;30/09/2018;EXECUÇÃO DE ESTUDOS E AVALIAÇÃO DAS INFRAESTRUTURAS DE IRRIGAÇÃO DE USO COMUM. E PROPOSIÇÃO DE AÇÕES PARA A REABILITAÇÃO E A SUSTENTABILIDADE DO PROJETO PÚBLICO DE IRRIGAÇÃO DO ARROIO DURO. LOCALIZADO NO MUNICÍPIO DE CAMAQUÃ. NO ESTADO DO RIO GRANDE DO SUL. O objetivo do presente projeto é descrever as ações e recursos necessários para apresentar um estudo de avaliação e uma proposta de reabilitação das estruturas civis. mecânicas. elétricas e operacionais do Perímetro de Irrigação do Arroio Duro.;746440;746440;0;850033;1;9;2017;01/09/2017;Em execução;;Publicado;SIM;SIM;2.31100091982016E+016;154047.0;29/08/2017;01/09/2017;30/09/2018;60;29/11/2018;Normal;1;;;746440;746440;0;509006.8;;;;;
2391;1247442;RS;PORTO ALEGRE;4314902.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;81193/2017;16;8;2017;16/08/2017;26244;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;CONVENIO;74704008000175;FUNDACAO DE APOIO DA UNIVERSIDADE FEDERAL DO RGS;91501970;AVENIDA BENTO BENTOGONCALVES. 9500. PREDIO 43609 - AGRONOMIA. PORTO ALEGRE - RS. CEP: 91501-970;AGRONOMIA;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;18/09/2017;18/09/2021;REPOSIT�RIO DE DADOS CIENT�FICOS DA UFRGS: FERRAMENTA PARA CURADORIA DIGITAL.;1152000;1152000;0;850015;18;9;2017;18/09/2017;Em execução;;Publicado;SIM;SIM;2.30780193132016E+016;153114.0;20/09/2017;18/09/2017;18/09/2021;60;17/11/2021;Normal;1;;;1152000;1152000;0;48000;24000;;;;
2392;1248983;RS;PORTO ALEGRE;4314902.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;81832/2017;23;8;2017;23/08/2017;26244;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;CONVENIO;74704008000175;FUNDACAO DE APOIO DA UNIVERSIDADE FEDERAL DO RGS;91501970;AVENIDA BENTO BENTOGONCALVES. 9500. PREDIO 43609 - AGRONOMIA. PORTO ALEGRE - RS. CEP: 91501-970;AGRONOMIA;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;12/09/2017;31/12/2021;IMPLEMENTAÇÃO E EXECUÇÃO DE CURSOS NO ÂMBITO DO SISTEMA UAB-2017;3645807.57;3645807.57;0;850259;12;9;2017;12/09/2017;Em execução;;Publicado;SIM;SIM;2.30780072482018E+016;153114.0;25/09/2017;12/09/2017;31/12/2021;60;01/03/2022;Normal;1;;;3645807.57;3645807.57;0;1418026.4;1418026.4;;;;
2393;1249145;PR;CURITIBA;4106902.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;81862/2017;23;8;2017;23/08/2017;26241;UNIVERSIDADE FEDERAL DO PARANA;CONVENIO;78350188000195;FUNDACAO DA UNIVERSIDADE FEDERAL DO PARANA PARA O DESENVOLVIMENTO DA CIENCIA.TECNOLOGIA E DA CULTURA;80010200;RUA JOAO NEGRAO. 280. EDIFICIO PROF OCYRON CUNHA - CENTRO. CURITIBA - PR. CEP: 80010-200;CENTRO;BANCO DO BRASIL SA;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;04/10/2017;04/04/2018;Conjugação de esforços entre os participes visando o desenvolvimento do Projeto Comunicação Institucional UFPR. de acordo com o Plano de Trabalho devidamente aprovado.;299998;299998;0;850306;4;10;2017;04/10/2017;Em execução;;Publicado;SIM;SIM;2.30751850962018E+016;153079.0;05/10/2017;04/10/2017;04/04/2018;60;03/06/2018;Normal;1;;;299998;299998;0;299998;;;;;
2394;1254857;MG;BELO HORIZONTE;3106200.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;85224/2017;13;9;2017;13/09/2017;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;TERMO DE COLABORACAO;6974176000120;CRUZ VERMELHA BRASILEIRA FILIAL DO ESTADO DE MINAS GERAIS;30130110;ALAMEDA EZEQUIEL DIAS. 427 - CENTRO. BELO HORIZONTE - MG. CEP: 30130-110;CENTRO;CAIXA ECONOMICA FEDERAL;Pendente de Regularização;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;01/10/2017;01/10/2020;O presente termo de colaboração tem por objeto a conjugação de esforços entre os partícipes visando a execução do Programa de Proteção e Orientação ao Trabalhador Adolescente – PORTA –. ação de caráter sócio-educativo voltado para a profissionalização de adolescentes nas condições e duração permitidas por Lei.;10447123.6;10447123.6;0;850638;25;9;2017;25/09/2017;Em execução;;Publicado;SIM;SIM;2.30720364262017E+016;153254.0;26/09/2017;01/10/2017;01/10/2020;60;30/11/2020;Normal;1;2.0;;10447123.6;10447123.6;0;866188.57;45231.84;;;;
2395;1255646;MT;CUIABA;5103403.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;85508/2017;16;9;2017;16/09/2017;26276;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;CONVENIO;4845150000157;FUNDACAO DE APOIO E DESENVOLVIMENTO DA UNIVERSIDADE FEDERAL DE MATO GROSSO;78015600;AVENIDA FERNANDO CORREA DA COSTA. S/N - COXIPO. CUIABA - MT. CEP: 78015-600;COXIPO;CAIXA ECONOMICA FEDERAL;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;05/10/2017;09/06/2022;Implementação. oferta e reoferta de Cursos no âmbito do Sistema Universidade Aberta do Brasil - Curso de Licenciatura em Ciências Naturais e Matemática;1371212.06;1371212.06;0;850746;5;10;2017;05/10/2017;Em execução;;Publicado;SIM;SIM;2.31089027402017E+016;154045.0;18/10/2017;05/10/2017;09/06/2022;60;08/08/2022;Normal;1;;;1371212.06;1371212.06;0;289454.49;;;;;
2396;1255647;MT;CUIABA;5103403.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;85509/2017;16;9;2017;16/09/2017;26276;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;CONVENIO;4845150000157;FUNDACAO DE APOIO E DESENVOLVIMENTO DA UNIVERSIDADE FEDERAL DE MATO GROSSO;78015600;AVENIDA FERNANDO CORREA DA COSTA. S/N - COXIPO. CUIABA - MT. CEP: 78015-600;COXIPO;CAIXA ECONOMICA FEDERAL;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;05/10/2017;09/06/2022;Implementação. oferta e reoferta de Cursos no âmbito do Sistema Universidade Aberta do Brasil - Oferta do Curso de Bacharelado em Administração Pública;798313.95;798313.95;0;850825;5;10;2017;05/10/2017;Em execução;;Publicado;SIM;SIM;2.31089027492017E+016;154045.0;18/10/2017;05/10/2017;09/06/2022;60;08/08/2022;Normal;1;;;798313.95;798313.95;0;168519.2;;;;;
2397;1255648;MT;CUIABA;5103403.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;85510/2017;16;9;2017;16/09/2017;26276;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;CONVENIO;4845150000157;FUNDACAO DE APOIO E DESENVOLVIMENTO DA UNIVERSIDADE FEDERAL DE MATO GROSSO;78015600;AVENIDA FERNANDO CORREA DA COSTA. S/N - COXIPO. CUIABA - MT. CEP: 78015-600;COXIPO;CAIXA ECONOMICA FEDERAL;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;05/10/2017;09/06/2022;Implementação. oferta e reoferta de Cursos no âmbito do Sistema Universidade Aberta do Brasil - Curso de Licenciatura em Matemática.;898251.14;898251.14;0;850821;5;10;2017;05/10/2017;Em execução;;Publicado;SIM;SIM;2.31089027552017E+016;154045.0;18/10/2017;05/10/2017;09/06/2022;60;08/08/2022;Normal;1;;;898251.14;898251.14;0;189615.33;;;;;
2398;1255654;MT;CUIABA;5103403.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;85516/2017;18;9;2017;18/09/2017;26276;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;CONVENIO;4845150000157;FUNDACAO DE APOIO E DESENVOLVIMENTO DA UNIVERSIDADE FEDERAL DE MATO GROSSO;78015600;AVENIDA FERNANDO CORREA DA COSTA. S/N - COXIPO. CUIABA - MT. CEP: 78015-600;COXIPO;CAIXA ECONOMICA FEDERAL;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;05/10/2017;09/06/2022;Implementação. oferta e reoferta de Cursos no âmbito do Sistema Universidade Aberta do Brasil - Curso de Licenciatura em Pedagogia.;600877.15;600877.15;0;850820;5;10;2017;05/10/2017;Em execução;;Publicado;SIM;SIM;2.31089027582017E+016;154045.0;18/10/2017;05/10/2017;09/06/2022;60;08/08/2022;Normal;1;;;600877.15;600877.15;0;126841.5;;;;;
2399;1255655;MT;CUIABA;5103403.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;85517/2017;18;9;2017;18/09/2017;26276;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;CONVENIO;4845150000157;FUNDACAO DE APOIO E DESENVOLVIMENTO DA UNIVERSIDADE FEDERAL DE MATO GROSSO;78015600;AVENIDA FERNANDO CORREA DA COSTA. S/N - COXIPO. CUIABA - MT. CEP: 78015-600;COXIPO;CAIXA ECONOMICA FEDERAL;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;05/10/2017;09/07/2019;Implementação. oferta e reoferta de Cursos no âmbito do Sistema Universidade Aberta do Brasil - Curso de Especialização em Informática na Educação;175619.96;175619.96;0;850819;5;10;2017;05/10/2017;Em execução;;Publicado;SIM;SIM;2.31089027602017E+016;154045.0;18/10/2017;05/10/2017;09/07/2019;60;07/09/2019;Normal;1;;;175619.96;175619.96;0;37072.3;;;;;
2400;1255658;MT;CUIABA;5103403.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;85520/2017;18;9;2017;18/09/2017;26276;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;CONVENIO;4845150000157;FUNDACAO DE APOIO E DESENVOLVIMENTO DA UNIVERSIDADE FEDERAL DE MATO GROSSO;78015600;AVENIDA FERNANDO CORREA DA COSTA. S/N - COXIPO. CUIABA - MT. CEP: 78015-600;COXIPO;CAIXA ECONOMICA FEDERAL;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;05/10/2017;09/07/2019;Implementação. oferta e reoferta de Cursos no âmbito do Sistema Universidade Aberta do Brasil - Curso de Especialização em Gestão Pública;147242.42;147242.42;0;850818;5;10;2017;05/10/2017;Em execução;;Publicado;SIM;SIM;2.31089027732018E+016;154045.0;18/10/2017;05/10/2017;09/07/2019;60;07/09/2019;Normal;1;;;147242.42;147242.42;0;31081.98;;;;;
2401;1255667;MT;CUIABA;5103403.0;26000;MINISTERIO DA EDUCACAO;Organização da Sociedade Civil;85524/2017;18;9;2017;18/09/2017;26276;FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO;CONVENIO;4845150000157;FUNDACAO DE APOIO E DESENVOLVIMENTO DA UNIVERSIDADE FEDERAL DE MATO GROSSO;78015600;AVENIDA FERNANDO CORREA DA COSTA. S/N - COXIPO. CUIABA - MT. CEP: 78015-600;COXIPO;CAIXA ECONOMICA FEDERAL;Regularizada;Não Cadastrado;Proposta/Plano de Trabalho Aprovados;05/10/2017;09/07/2019;Implementação. oferta e reoferta de Cursos no âmbito do Sistema Universidade Aberta do Brasil - Curso de Especialização em Diversidade e Educação Inclusiva no Contexto das Ciências Naturais.;138175.67;138175.67;0;850817;5;10;2017;05/10/2017;Em execução;;Publicado;SIM;SIM;2.31089027782017E+016;154045.0;18/10/2017;05/10/2017;09/07/2019;60;07/09/2019;Normal;1;;;138175.67;138175.67;0;29168.03;;;;;
